731509606102,100,Cosmetic,,,
731509606119,100,Cosmetic,,,
731509606140,100,Cosmetic,,,
731509606157,100,Cosmetic,,,
731509612035,100,Cosmetic,,,
731509612042,300,Cosmetic,,,
731509613148,500,Cosmetic,,,
731509625028,100,Nail paint,,,
731509625035,100,Nail paint,,,
731509625042,100,Nail paint,,,
731509625066,100,Cosmetic,,,
731509625073,100,Cosmetic,,,
731509625080,100,Cosmetic,,,
731509633023,100,Cosmetic,,,
731509633047,100,Nail paint,,,
731509633054,100,Cosmetic,,,
731509634174,200,Cosmetic,,,
731509634181,200,Cosmetic,,,
731509634198,200,Cosmetic,,,
731509634204,200,Cosmetic,,,
731509634211,200,Cosmetic,,,
731509634228,200,Cosmetic,,,
731509634235,200,Cosmetic,,,
731509634242,200,Cosmetic,,,
731509634259,200,Cosmetic,,,
731509634624,200,Cosmetic,,,
731509634648,200,Cosmetic,,,
731509634662,200,Cosmetic,,,
731509634679,200,Cosmetic,,,
731509634686,200,Cosmetic,,,
731509649673,200,Cosmetic,,,
731509649680,200,Cosmetic,,,
731509649710,200,Cosmetic,,,
731509649741,200,Cosmetic,,,
731509649765,200,Cosmetic,,,
731509649772,200,Cosmetic,,,
731509649789,200,Cosmetic,,,
731509649796,200,Cosmetic,,,
731509649802,200,Cosmetic,,,
731509649826,200,Cosmetic,,,
731509649833,200,Cosmetic,,,
731509649840,200,Cosmetic,,,
731509649857,200,Cosmetic,,,
731509649864,200,Cosmetic,,,
731509649871,200,Cosmetic,,,
731509649888,200,Cosmetic,,,
731509649895,200,Cosmetic,,,
731509649901,200,Cosmetic,,,
731509656527,300,Cosmetic,,,
731509656558,300,Cosmetic,,,
731509656565,300,Cosmetic,,,
731509656572,300,Cosmetic,,,
731509656589,300,Cosmetic,,,
731509656596,300,Cosmetic,,,
731509656619,300,Cosmetic,,,
731509656633,300,Cosmetic,,,
731509656640,300,Cosmetic,,,
731509656657,300,Cosmetic,,,
731509656664,300,Cosmetic,,,
731509656671,300,Cosmetic,,,
731509656688,300,Cosmetic,,,
731509656695,300,Cosmetic,,,
731509658088,500,Cosmetic,,,
732494001705,100,Salty snacks,,,
73287371170,150,Unknown,,,
73287371200,180,Unknown,,,
73390003852,65,Candy,,,
73390003869,65,Candy,,,
73390003876,65,Candy,,,
73390003944,65,Candy,,,
73390006891,65,Candy,,,
73390014049,300,Candy,,,
73390014056,300,Candy,,,
73390014360,85,Checkout candy,,,
734418920475,250,Lip care,,,
735303280032,100,Bath,,,
735303290376,200,Bath,,,
73852025859,idk,Bath,,,
73852033717,125,Bath,,,
74108075154,1000,Hair appreciate,,,
74108075154,700,Hair appreciate,,,
74108075154,700,Personal appreciate,,,
74108081230,1000,Hair appreciate,,,
74108081230,1000,Personal appreciate,,,
74108087096,1000,Personal appreciate,,,
74108087096,2000,Hair appreciate,,,
74108104649,1200,first aid,,,
74108172563,1500,Hair appreciate,,,
74108172563,1500,Personal appreciate,,,
74108221254,1500,Hair appreciate,,,
74108221254,1800,Personal appreciate,,,
74108261250,1000,Personal appreciate,,,
74108268082,800,Hair appreciate,,,
74108268082,800,Personal appreciate,,,
74108268242,1400,Personal appreciate,,,
74108277039,1500,Personal appreciate,,,
74108288585,1500,Personal appreciate,,,
74108309204,1000,Personal appreciate,,,
74108309518,1000,Personal appreciate,,,
74108320827,1800,Hair appreciate,,,
74157032016,175,Chemical cleaning,,,
74157033709,100,Chemical cleaning,,,
74157632643,100,Chemical cleaning,,,
74182262426,350,Bath,,,
74182262860,100,Bath,,,
74182269135,100,Bath,,,
74182280338,300,bath,,,
74182280567,300,bath,,,
74182281724,300,bath,,,
74182281847,300,bath,,,
74182281878,300,bath,,,
74182289379,300,bath,,,
74182292553,100,Bath,,,
74182292638,100,Bath,,,
741943236308,200,brooms and mops,,,
742678100575,375,Personal appreciate,,,
742678100575,idk,Luadgry detergent,,,
74300005355,485,First aid,,,
74300005393,445,First aid,,,
74312572449,600,Vitiams,,,
74405099167,280,Chemical cleaning,,,
745527114303,100,Cookies,,,
745527114501,100,Cookies,,,
745527114853,100,Cookies,,,
746817579246,100,Ethic care,,,
746817579284,100,Ethic care,,,
746817579321,100,Ethic care,,,
746817581027,200,Haircare,,,
746817584400,300,Ethic care,,,
746817820003,400,Haircare,,,
746817820027,400,Haircare,,,
74804020311,450,Unknown,,,
749384903193,90,Unknown,,,
75069002005,325,Lip care,,,
75140006007,65,Water,,,
75182056213,250,Pet,,,
75182056619,200,brooms and mops,,,
751884912162,100,Chemical cleaning,,,
751884952151,175,Chemical cleaning,,,
751884984381,275,Chemical cleaning,,,
75200300175,65,Soup,,,
75200300298,65,Soup,,,
75200300304,65,Soup,,,
75200300311,65,Soup,,,
75200300328,65,Soup,,,
75200300359,100,Soup,,,
75200300366,65,Soup,,,
75285000328,500,Haircare,,,
75285003305,500,Haircare,,,
75285003312,500,Haircare,,,
75353031032,333,Unknown,,,
75353340165,335,Unknown,,,
75363116781,100,Laundry addition,,,
75436131130,195,Chemical cleaning,,,
75436131147,215,Chemical cleaning,,,
75436131154,195,Chemical cleaning,,,
754502024452,900,Unknown,,,
75610431100,475,Haircare,,,
757037119952,400,Chemical cleaning,,,
757037513132,400,Laundry addition,,,
757037515235,775,Laundry addition,,,
757037516935,300,Laundry addition,,,
757037948101,400,Chemical cleaning,,,
75724219281,450,Haircare,,,
75724219342,450,Haircare,,,
75724245662,175,Haircare,,,
75724252004,535,Haircare,,,
75724631083,300,Haircare,,,
75919001806,360,Fresher,,,
75919001806,360,Laundry detergents,,,
75919011003,250,Fresher,,,
75933215241,200,Vitiams,,,
75933220931,100,Vitiams,,,
75933220948,100,Vitiams,,,
75933220955,100,Vitiams,,,
759427167758,500,Vitiams,,,
760263000161,300,Soup,,,
760263000260,300,Soup,,,
76061400011,idk,Chemical cleaning,,,
76061642008,idk,Chemical cleaning,,,
76061642961,idk,Chemical cleaning,,,
76158081604,250,Dod treat,,,
76158081611,250,Dod treat,,,
76158081635,200,Dod treat,,,
76158081642,200,Dod treat,,,
76183163634,100,Soft drinks,,,
76183163641,100,Soft drinks,,,
76183163726,100,Soft drinks,,,
76308728380,250,brooms and mops,,,
76308729103,300,brooms and mops,,,
76308729264,300,brooms and mops,,,
763089013629,600,Nutrition and diets,,,
763089013667,600,Nutrition and diets,,,
76314302970,450,Vitiams,,,
76314302987,450,Nutrition and diets,,,
76314302987,450,Vitiams,,,
76314321087,450,Nutrition and diets,,,
764302215691,695,Ethic care,,,
764302215707,695,Ethic care,,,
764302215714,695,Ethic care,,,
764302280835,695,Ethic care,,,
764302280842,695,Ethic care,,,
76453506185,200,brooms and mops,,,
76453506307,200,brooms and mops,,,
76453506369,200,brooms and mops,,,
76660008625,215,Toothpastes,,,
76660008663,475,Toothpastes,,,
76660300514,475,Toothpastes,,,
76914550603,650,Trash bag,,,
76914601633,650,Trash bag,,,
76924569411,165,Chemical cleaning,,,
76983351569,200,Crackers,,,
76983351699,200,Crackers,,,
76983351729,200,Crackers,,,
76983371963,155,Cookies,,,
76983386585,155,Crackers,,,
76983400038,100,Crackers,,,
76983400052,155,Crackers,,,
76983400069,300,Crackers,,,
76983400205,200,Crackers,,,
76983400427,200,Cookies,,,
77260001337,100,Checkout candy,,,
772924504062,200,Dog food,,,
772924504086,575,Cat liter,,,
772924504093,395,Cat liter,,,
77438589087,135,Egg,,,
77443125102,250,Bath,,,
77443125133,250,Bath,,,
77443442100,100,Shaving grooms,,,
77443569326,200,Bath,,,
77487521663,300,Dish detergent,,,
77487521717,400,Laundry addition,,,
77487904732,335,Chemical cleaning,,,
77487904848,250,Dish detergent,,,
77487904855,175,Unknown,,,
77487904978,300,Dish detergent,,,
77487909065,200,Dish detergent,,,
77487916438,500,Dish detergent,,,
776834900006,160,Soup,,,
776834910005,160,Soup,,,
776834920004,169,Soup,,,
77802008022,200,Cosmetic,,,
77802413710,200,Cosmetic,,,
77802413819,300,Cosmetic,,,
77802413918,600,Cosmetic,,,
77802414014,500,Cosmetic,,,
77802414113,500,Cosmetic,,,
77802415011,500,Cosmetic,,,
77802415318,200,Cosmetic,,,
77802425126,100,Cosmetic,,,
77802425232,100,Cosmetic,,,
77802435224,100,Cosmetic,,,
77802435323,100,Cosmetic,,,
77802435521,100,Cosmetic,,,
77802460219,100,Cosmetic,,,
77802460318,100,Cosmetic,,,
77802512406,300,Cosmetic,,,
77802512505,300,Cosmetic,,,
77802512604,300,Cosmetic,,,
77802512703,300,Cosmetic,,,
77802512802,300,Cosmetic,,,
77802518514,200,Cosmetic,,,
77802518613,200,Cosmetic,,,
77802518811,200,Cosmetic,,,
77802518910,200,Cosmetic,,,
77802519023,200,Cosmetic,,,
77802519221,200,Cosmetic,,,
77802519818,200,Cosmetic,,,
77802520630,200,Cosmetic,,,
77802520937,200,Cosmetic,,,
77802521231,200,Cosmetic,,,
77802521330,200,Cosmetic,,,
77802521521,200,Cosmetic,,,
77802524119,200,Cosmetic,,,
77802524317,200,Cosmetic,,,
77802524416,200,Cosmetic,,,
77802524515,200,Cosmetic,,,
77802524614,200,Cosmetic,,,
77802524812,200,Cosmetic,,,
77802526014,200,Cosmetic,,,
77802526328,200,Cosmetic,,,
77802526717,200,Cosmetic,,,
77802526915,200,Cosmetic,,,
77802527028,200,Cosmetic,,,
77802527127,200,Cosmetic,,,
77802529039,200,Cosmetic,,,
77802529138,200,Cosmetic,,,
77802529725,200,Cosmetic,,,
77802529923,200,Cosmetic,,,
77802550132,100,Cosmetic,,,
77802550330,100,Cosmetic,,,
77802550415,100,Cosmetic,,,
77802551542,100,Cosmetic,,,
77802551733,100,Cosmetic,,,
77802551849,100,Cosmetic,,,
77802553041,100,Cosmetic,,,
77802553133,100,Cosmetic,,,
77802553348,100,Cosmetic,,,
77802553614,100,Cosmetic,,,
77802582324,300,Cosmetic,,,
77802582423,300,Cosmetic,,,
77802583253,700,Cosmetic,,,
77802590121,200,Cosmetic,,,
77802590336,200,Cosmetic,,,
77802590541,200,Cosmetic,,,
77802590640,200,Cosmetic,,,
77802590732,200,Cosmetic,,,
77802591050,200,Cosmetic,,,
77802591142,200,Cosmetic,,,
77802591432,200,Cosmetic,,,
77802596505,200,Cosmetic,,,
77802596703,200,Cosmetic,,,
77900348235,340,Frozen eentrees and breakfast,,,
77900501692,340,Frozen eentrees and breakfast,,,
77900706158,300,Frozen eentrees and breakfast,,,
78000000344,125,Cokes,,,
78000000344,125,Soft drinks,,,
78000003376,125,Cokes,,,
78000003376,125,Soft drinks,,,
78000011807,425,Soft drinks,,,
78000013054,400,Chemical cleaning,,,
78000013368,100,Cokes,,,
78000013566,100,Soft drinks,,,
78000052169,425,Soft drinks,,,
78000052169,434,Sorft drinks,,,
78000052466,125,Soft drinks,,,
78000052466,160,Soft drinks,,,
78000052466,idk,Cokes,,,
78000082166,475,Chemical cleaning,,,
78000082166,475,Soft drinks,,,
78000082395,100,Cokes,,,
78000082395,100,Soft drinks,,,
78000082463,160,Soft drinks,,,
78000082463,165,Cokes,,,
78000083163,475,Chemical cleaning,,,
78000083163,475,Soft drinks,,,
78000083460,165,Cokes,,,
78000098464,165,Cokes,,,
78000113464,125,Cokes,,,
78000113464,125,Soft drinks,,,
78000116465,125,Cokes,,,
78000152463,160,Soft drinks,,,
78000152463,idk,Cokes,,,
78000206463,100,Cokes,,,
780707005170,400,Eyecare,,,
780707005217,300,Eyecare,,,
780707005675,375,First aid,,,
780707006412,150,Eyecare,,,
780707006429,400,Eyecare,,,
780707304853,250,first aid,,,
780707391129,400,First aid,,,
780707391143,100,First aid,,,
78291310825,565,Chemical cleaning,,,
7838808,365,Sorft drinks,,,
786162001511,150,Water,,,
786162010001,125,Water,,,
786162080004,125,Water,,,
786162110008,125,Water,,,
786162150004,125,Water,,,
786162338006,100,Water,,,
78742147130,idk,Cosmetic,,,
78742147130,idk,Dod treat,,,
787651200675,300,Vitiams,,,
79068004039,65,First aid,,,
79068005319,100,First aid,,,
79068005326,100,First aid,,,
79068007122,175,First aid,,,
79068007160,150,First aid,,,
79068007214,400,Stomach medicine,,,
79068007221,125,Stomach medicine,,,
7907212,5.2,Cat treat [upc e] ,,,
7908017,5.2,Cat treat [upc e] ,,,
7908211,5.2,Cat treat [upc e] ,,,
79100000784,100,Cat treat,,,
79100000791,100,Cat treat,,,
79100112357,475,Cat treat,,,
79100112357,475,pet food,,,
79100217045,485,Cat treat,,,
79100217045,485,pet food,,,
79100344178,2.1,Dog treat,,,
79100501540,450,Dog food,,,
79100503018,2.1,dog treat,,,
79100503025,2.1,Dog treat,,,
79100510368,100,Dog food,,,
79100512775,125,Dog food,,,
79100513376,5.2,Cat treat,,,
79100513383,5.2,Cat treat,,,
79100513390,5.2,Cat treat,,,
79100513406,3.1,Cat treat,,,
79100513413,3.1,Cat treat,,,
79100513529,275,Dog food,,,
79100514175,395,Pet food,,,
79100515547,3.1,Cat treat,,,
79100518579,275,Dog food,,,
79100518586,275,Dog food,,,
79100520749,450,Dog food,,,
79100522859,200,Dog food,,,
79100522866,200,Dog food,,,
79100525232,200,Dog food,,,
79100525416,2.1,Dog treat,,,
79100526710,950,Chemical cleaning,,,
79100527311,100,Cat treat,,,
79100527625,75,Dog food,,,
79100528707,100,Dog food,,,
79100531141,80,pet food,,,
79100581221,395,Pet food,,,
79100942039,275,Dog food,,,
791669415068,195,Cereal,,,
792716000329,225,Chemical cleaning,,,
7932014,5.2,Cat treat [upc e] ,,,
793396851089,idk,Salt and nut,,,
793396851126,idk,Salt and nut,,,
79400048882,200,Bath,,,
79400069672,200,bath,,,
79400345783,200,bath,,,
79400347374,350,bath,,,
79400848604,200,bath,,,
79400872401,200,bath,,,
79851314017,100,Soup,,,
79851314246,idk,Vitiams,,,
79851314345,100,Vitiams,,,
79851344243,200,Vitiams,,,
79851434371,125,Pasta quick meal,,,
80017509,idk,Dog food,,,
801582001399,100,Dog food,,,
801582001412,100,Dog food,,,
80196314860,200,First aid,,,
802535434158,300,Haircare,,,
802535439030,285,Haircare,,,
802535439030,565,Haircare,,,
802535442122,300,Haircare,,,
802535443082,300,Haircare,,,
802535454019,100,Haircare,,,
802535470026,285,Ethic care,,,
802535491120,350,Haircare,,,
802535493155,350,Ethic care,,,
802535495067,350,Haircare,,,
802535496156,350,Haircare,,,
804134111737,90,Unknown,,,
804134133661,90,Unknown,,,
805219012246,100,children,,,
805219028650,100,children,,,
805219087237,100,children,,,
805219087305,100,children,,,
805219104675,100,children,,,
805219105030,100,children,,,
805219107485,100,children,,,
805219107683,100,children,,,
805219112229,100,children,,,
805219151792,100,children,,,
805219151815,100,children,,,
805219151822,100,children,,,
805219158012,100,children,,,
805219158043,100,children,,,
805219171264,100,children,,,
805219176009,100,children,,,
805219178867,100,children,,,
805219179000,100,children,,,
805219181959,100,children,,,
805219237892,100,children,,,
805219270097,100,children,,,
805219302422,100,children,,,
805219320112,100,children,,,
805219346662,100,children,,,
805219381243,100,children,,,
805219387900,100,children,,,
805219430682,100,children,,,
805219550281,100,children,,,
805219551028,100,children,,,
805219659021,100,children,,,
805219699485,100,children,,,
807020160833,350,Unknown,,,
807020170900,350,Unknown,,,
80793804788,200,Soft drinks,,,
80878177165,500,Ethic care,,,
809219000937,150,bath,,,
809219080007,150,bath,,,
809219080021,150,bath,,,
809219600038,150,bath,,,
809219600038,200,bath,,,
810105006346,100,Unknown,,,
810333022484,575,Ethic care,,,
810333022491,575,Ethic care,,,
810333022507,575,Ethic care,,,
811068010067,500,Bath,,,
811068010494,500,First aid,,,
811435001278,100,Chemical cleaning,,,
811435006495,idk,Chemical cleaning,,,
811568004344,500,Nutrition and diets,,,
812130020182,275,Vitiams,,,
81238198523,300,Chemical cleaning,,,
81238198578,400,Chemical cleaning,,,
81269036108,idk,Salt and nut,,,
81269100021,idk,Salt and nut,,,
81269100038,idk,Salt and nut,,,
81269100052,idk,Salt and nut,,,
81269476102,idk,Salt and nut,,,
814832010430,155,Cracker,,,
814832015862,275,Toothpastes,,,
814840010118,300,Fresher,,,
814840010125,300,Fresher,,,
814840010149,300,Fresher,,,
814840010989,500,Fresher,,,
814840011290,275,Fresher,,,
814840011320,500,Fresher,,,
814840011344,175,Fresher,,,
814840011375,175,Fresher,,,
814840011665,100,Laundry detergents,,,
814840011672,100,Laundry detergents,,,
814840011696,150,Fresher,,,
814840011702,350,Fresher,,,
815154020008,200,Soft drinks,,,
815154020091,200,Energy drinks,,,
815195011195,250,bath,,,
815195011201,250,bath,,,
815195012581,250,bath,,,
81555100322,100,Cosmetic,,,
81555100384,100,Cosmetic,,,
81555731168,200,Cosmetic,,,
81555731410,200,Cosmetic,,,
81555731427,200,Cosmetic,,,
81555732639,200,Cosmetic,,,
81555732646,200,Cosmetic,,,
81555732745,200,Cosmetic,,,
81555732813,200,Cosmetic,,,
81555732820,200,Cosmetic,,,
81555732844,200,Cosmetic,,,
81555733025,200,Cosmetic,,,
81555733063,300,Cosmetic,,,
81555733131,150,Cosmetic,,,
81555733148,300,Cosmetic,,,
81555733162,300,Cosmetic,,,
81555733179,300,Cosmetic,,,
81555733193,200,Cosmetic,,,
81555733209,200,Cosmetic,,,
81555733216,150,Cosmetic,,,
81555733223,150,Cosmetic,,,
81555733629,100,Cosmetic,,,
81555733933,200,Cosmetic,,,
81555734411,200,Cosmetic,,,
81555734824,100,Cosmetic,,,
81555734848,100,Cosmetic,,,
81555734879,100,Cosmetic,,,
81555736613,100,Cosmetic,,,
81555737009,100,Cosmetic,,,
81555737481,100,Cosmetic,,,
81555739225,100,Cosmetic,,,
81555740856,225,Unknown,,,
81555744717,150,Cosmetic,,,
81555764142,150,Cosmetic,,,
81555764227,150,Cosmetic,,,
81555764241,150,Cosmetic,,,
81555765897,300,Cosmetic,,,
81555765903,300,Cosmetic,,,
81555770846,100,Cosmetic,,,
81555770853,100,Cosmetic,,,
81555770860,100,Cosmetic,,,
81555770877,100,Cosmetic,,,
81555770884,100,Cosmetic,,,
81555770907,100,Cosmetic,,,
81555770921,100,Cosmetic,,,
81555770969,100,Cosmetic,,,
81555773618,100,Cosmetic,,,
81555773694,100,Cosmetic,,,
81555774622,150,Cosmetic,,,
81555774639,150,Cosmetic,,,
81555774646,150,Cosmetic,,,
81555774660,150,Cosmetic,,,
81555774677,150,Cosmetic,,,
81555774691,150,Cosmetic,,,
81555774707,150,Cosmetic,,,
81555774738,150,Cosmetic,,,
81555788186,150,Cosmetic,,,
81555788513,150,Cosmetic,,,
81555788773,150,Cosmetic,,,
81555789312,150,Cosmetic,,,
815763001207,750,Pet,,,
815763011084,400,Pet,,,
815890014309,300,Bath,,,
815890014347,400,Bath,,,
816041004903,180,Lighters,,,
816559010212,300,bath,,,
816559010694,200,bath,,,
816559010700,200,bath,,,
816559010748,350,bath,,,
816559011561,350,bath,,,
816559011608,165,Bath,,,
816559011974,350,Bath,,,
816559012452,300,bath,,,
816559014289,300,bath,,,
816559014302,300,bath,,,
817513010002,595,Ethic care,,,
817513010033,595,Ethic care,,,
817513015328,500,Ethic care,,,
817513015434,400,Ethic care,,,
817513015441,400,Ethic care,,,
817513015694,400,Ethic care,,,
817513016325,150,Ethic care,,,
818094000017,150,Soft drinks,,,
818094003001,150,Soft drinks,,,
818094003926,150,Soft drinks,,,
818094004176,150,Soft drinks,,,
819898019908,180,Cookies,,,
819903010289,650,Stomach medicine,,,
819903010371,650,Stomach medicine,,,
82100179022,440,Wine,,,
82100179237,440,Wine,,,
82121801629,100,Cosmetic,,,
82121802176,150,Cosmetic,,,
82121802183,150,Cosmetic,,,
82121802756,100,Cosmetic,,,
82121807133,100,Cosmetic,,,
82121807300,100,Cosmetic,,,
82121807362,100,Cosmetic,,,
82121807423,100,Cosmetic,,,
82121807539,100,Cosmetic,,,
82121807928,100,Cosmetic,,,
82121807966,175,Cosmetic,,,
82269020326,800,brooms and mops,,,
82269060438,700,brooms and mops,,,
82269405024,500,brooms and mops,,,
82269420003,150,brooms and mops,,,
82269420102,300,brooms and mops,,,
82269422021,250,brooms and mops,,,
82269720301,300,brooms and mops,,,
82269720301,650,brooms and mops,,,
827444000638,200,Eyecare,,,
827755070139,325,Shaving grooms,,,
829274006224,600,Cat treat,,,
829274006224,600,pet food,,,
829274505598,925,Pet food,,,
829274513753,425,Laundry addition,,,
829274513753,450,Pet food,,,
829274527156,150,Cat treat,,,
82988010066,550,Frozen food,,,
83078003142,275,Cracker,,,
83078003142,275,Lip care,,,
83078003173,275,Lip care,,,
83078113148,100,Cracker,,,
83078113148,100,Lip care,,,
83078113179,100,Cracker,,,
83078113179,100,Lip care,,,
830961003815,200,Lighters,,,
831248001975,435,Stomach medicine,,,
836272001571,idk,Chemical cleaning,,,
836272010306,idk,Chemical cleaning,,,
838562001650,100,Chemical cleaning,,,
838562001759,100,Chemical cleaning,,,
838891010293,100,First aid,,,
83900005757,150,Soft drinks,,,
83926243003,850,First aid,,,
83926860002,350,First aid,,,
839813,600,Cosmetic,,,
839910,600,Cosmetic,,,
840110,600,Cosmetic,,,
840323100519,425,Unknown,,,
840323100540,650,Trash bag,,,
840518,600,Cosmetic,,,
841012,600,Cosmetic,,,
841058005209,300,Shaving grooms,,,
841058005261,300,Shaving grooms,,,
841058005575,300,Shaving grooms,,,
841058005629,300,Shaving grooms,,,
841058020677,395,Sport drinks,,,
841119,600,Cosmetic,,,
841216,600,Cosmetic,,,
841313,600,Cosmetic,,,
841410,600,Cosmetic,,,
841614,600,Cosmetic,,,
841818,600,Cosmetic,,,
841915,600,Cosmetic,,,
842011,600,Cosmetic,,,
842424000262,200,Sport drinks,,,
842424000293,100,Sport drinks,,,
842424000323,100,Sport drinks,,,
842424001108,400,Sport drinks,,,
842424002266,275,Sport drinks,,,
842424002525,300,Sport drinks,,,
845352060131,200,Dog food,,,
845352070086,200,Dog food,,,
845717007573,250,First aid,,,
845717090001,300,Home test,,,
845717090025,200,first aid,,,
845717773300,1000,Home test,,,
845717773591,600,Home test,,,
848108000528,100,Dog food,,,
848108001204,375,Dog food,,,
848108001235,200,Dog food,,,
849607014153,idk,Chemical cleaning,,,
85000007488,565,Wine,,,
85000014431,1125,Wine,,,
85000014448,655,Wine,,,
85000015872,375,Wine,,,
85000016688,655,Wine,,,
85000019757,395,Wine,,,
85000019764,395,Wine,,,
85000019771,395,Wine,,,
85000019788,395,Wine,,,
85000019795,395,Wine,,,
85000019917,845,Wine,,,
85000020456,655,Wine,,,
85000021637,395,Wine,,,
851179002018,100,bath,,,
851179002032,100,bath,,,
851179002209,250,bath,,,
851179002216,250,bath,,,
851179002223,450,bath,,,
851266000132,500,Fresher,,,
851266000200,250,Chemical cleaning,,,
851266000224,250,Chemical cleaning,,,
851266000262,500,Fresher,,,
851266000279,500,Fresher,,,
851266000941,500,Fresher,,,
851266000958,500,Fresher,,,
851599000397,450,Pet food,,,
853236005024,275,Cracker,,,
853370006321,450,Jerky,,,
853370006338,450,Jerky,,,
856017000126,595,Ethic care,,,
856091000821,100,Chemical cleaning,,,
857361004266,400,Ethic care,,,
857361004303,400,Ethic care,,,
857361004310,400,Ethic care,,,
86106002193,150,Cookies,,,
86106003657,130,Cookies,,,
86106003978,135,Cookies,,,
86106012697,150,Cookies,,,
86106013984,150,Cookies,,,
86106031001,100,Cookies,,,
86106031018,100,Cookies,,,
86106031025,100,Cookies,,,
86106031032,100,Cookies,,,
86106032008,100,Cookies,,,
86106032015,100,Cookies,,,
86106032022,100,Cookies,,,
86106032039,100,Cookies,,,
86106033005,155,Crackers,,,
867500000103,465,Nutrition and diets,,,
86800872733,800,Suncare,,,
872181005019,135,Candy,,,
872181005590,135,Candy,,,
8740041022341,225,Stomach medicine,,,
876941001600,250,Chemical cleaning,,,
876941004052,100,Combinations,,,
876941005974,100,bath,,,
876941007350,165,Chemical cleaning,,,
876941007718,150,Crackers,,,
877869006500,100,Dog food,,,
878114014080,500,Nutrition and diets,,,
881334002980,800,Unknown,,,
881334003000,800,Unknown,,,
881334003024,800,Unknown,,,
883096148654,225,Unknown,,,
884389104098,200,first aid,,,
884389120098,200,first aid,,,
884389120166,325,First aid,,,
884389121910,350,First aid,,,
884912111715,265,Cereal,,,
884912129710,265,Cereal,,,
885898000086,600,Nutrition and diets,,,
885898000086,600,Vitiams,,,
886449508105,350,Cat treat,,,
886449508105,359,Chemical cleaning,,,
886449520107,200,Chemical cleaning,,,
886490291216,110,Vitiams,,,
